Issuance Date,Sustainable Development Goals,Credit Type,Vintage Start,Vintage End,Reporting Period Start,Reporting Period End,ID,Name,Region,Country,Project Type,Methodology,Vintage Quantity,Quantity,Serial Number,Additional Certifications,Is Cancelled,Retirement/Cancellation Date,Retirement Beneficiary,Retirement Reason,Retirement Details,Input Type,Holding ID,Vintage,Issuance Year,Days to Retirement,Staleness,Status,Toucan,Toucan Bridger,Toucan Blacklisted,Country Code,Vintaged Batch Years,has_ac,technology,category
2021-10-21,,VCU,2018-01-01,2018-04-01,2018-01-01,2018-04-01,493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,1586,1586,11524-337774158-337775743-VCS-VCU-291-VER-IN-1-493-01012018-01042018-0,,True,2021-10-27,0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,Other,TOUCAN-1.0-137-0x95a59956950b5792471c1895587fe4ffc646807f1ea2f2ed94fd6f991d307b24-485,,149287,2018,2021,6.0,,Retired,True,https://polygonscan.com/address/0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,False,IND,0.2465753424657534,False,HYDRO,HYDRO
2021-07-12,,VCU,2010-04-01,2010-12-31,2010-04-01,2010-12-31,493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,19658,19658,10779-247280388-247300045-VCS-VCU-291-VER-IN-1-493-01042010-31122010-0,,True,2021-10-20,0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,Other,TOUCAN-1.0-137-0x2b86b54951700d9ee1cd2222a8b2782bffa975b0bd95f1bcd990b2455542aa13-372,,136483,2010,2021,100.0,,Retired,True,https://polygonscan.com/address/0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,False,IND,0.7506849315068493,False,HYDRO,HYDRO
2021-07-12,,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,21468,21468,10780-247300046-247321513-VCS-VCU-291-VER-IN-1-493-01012012-31122012-0,,True,2021-10-20,0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,Other,TOUCAN-1.0-137-0xd42a74a4b97b1a171354e91c666354064c5c58aa741490a142f81cb5d263ddec-370,,136484,2012,2021,100.0,,Retired,True,https://polygonscan.com/address/0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,False,IND,1.0,False,HYDRO,HYDRO
2021-07-12,,VCU,2011-01-01,2011-12-31,2011-01-01,2011-12-31,493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,21131,21131,10781-247321514-247342644-VCS-VCU-291-VER-IN-1-493-01012011-31122011-0,,True,2021-10-20,0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,Other,TOUCAN-1.0-137-0xf5e5de0d5e91bfd7609c13092627e1e2ceb102658b9278ef882f63f03cee00c1-371,,136485,2011,2021,100.0,,Retired,True,https://polygonscan.com/address/0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,20840,20840,10782-247342645-247363484-VCS-VCU-291-VER-IN-1-493-01012013-31122013-0,,True,2021-10-20,0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,Other,TOUCAN-1.0-137-0x5ca23acb15c39399721bd69c0af3ae8ed262fefba8512f63d66709da4a7346a7-369,,136486,2013,2021,100.0,,Retired,True,https://polygonscan.com/address/0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2016-01-01,2016-03-31,2016-01-01,2016-03-31,493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,1750,1750,10783-247363485-247365234-VCS-VCU-291-VER-IN-1-493-01012016-31032016-0,,True,2021-10-27,0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,Other,TOUCAN-1.0-137-0xac2ef8e960db26fb8229c664c30a6a079640092a69c1aa4a4ce3c9edb7462fa1-479,,136487,2016,2021,107.0,,Retired,True,https://polygonscan.com/address/0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,False,IND,0.2465753424657534,False,HYDRO,HYDRO
2021-07-12,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,16422,16422,10784-247365235-247381656-VCS-VCU-291-VER-IN-1-493-01012014-31122014-0,,True,2021-10-20,0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,Other,TOUCAN-1.0-137-0xeaf9629b088b610103272b05a70463cf158fd8dc8ed4c5b0153cbff8f417fa5d-367,,136488,2014,2021,100.0,,Retired,True,https://polygonscan.com/address/0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,13013,481,10785-247381657-247382137-VCS-VCU-291-VER-IN-1-493-01012015-31122015-0,,True,2021-10-20,0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,Other,TOUCAN-1.0-137-0x2cdf5edb41c1ecfe85d3c899be546fb64158bbcc1c018670d27cbdee19474168-368,,136489,2015,2021,100.0,,Retired,True,https://polygonscan.com/address/0xA3fBf3282B227edfCeD3488Ac8b71AF4D38FC075,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2021-07-12,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,13013,12532,10785-247382138-247394669-VCS-VCU-291-VER-IN-1-493-01012015-31122015-0,,True,2021-10-27,0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,Other,TOUCAN-1.0-137-0x22ba9dec6e3daa39946575249a5cfd9f5ba9c7d1fa283da3bf76f60031e28332-480,,148838,2015,2021,107.0,,Retired,True,https://polygonscan.com/address/0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,False,IND,0.9972602739726028,False,HYDRO,HYDRO
2010-09-21,,VCU,2008-04-02,2010-03-31,2008-04-02,2010-03-31,493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Asia,India,Energy industries (renewable/non-renewable sources),AMS-I.D.,38554,38554,920-43200201-43238754-VCU-009-APX-IN-1-493-02042008-31032010-0,,True,2021-10-27,0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,Other,TOUCAN-1.0-137-0xb4627e70662997a5e4cb9f0f8c14b577283f9590727ff7753336565a1ccd0075-491,,766,2008,2010,4054.0,,Retired,True,https://polygonscan.com/address/0x00000016F127c94A667Ae3C9fDF0C31c9C79826f,False,IND,1.9945205479452055,False,HYDRO,HYDRO
2021-10-21,,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,106299,28580,11543-338158113-338186692-VCS-VCU-279-VER-TR-1-535-01012017-31122017-0,,True,2021-10-22,0xEE66Bfe308c0DeCe0F25c46B254df50cea743674,Other,TOUCAN-1.0-137-0xf3a3d76f71677ca3583ff35c9bacbdbc349fa2db0f9dcc517dcbc5890198e647-413,,149308,2017,2021,1.0,,Retired,True,https://polygonscan.com/address/0xEE66Bfe308c0DeCe0F25c46B254df50cea743674,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2021-10-21,,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,137940,68970,11544-338211297-338280266-VCS-VCU-279-VER-TR-1-535-01012018-31122018-0,,True,2021-10-24,0xEE66Bfe308c0DeCe0F25c46B254df50cea743674,Other,TOUCAN-1.0-137-0x720ac7c4bff7b67cbd80125696a9bb9db1f51fd291e934460286ad9bac953c9a-453,,149309,2018,2021,3.0,,Retired,True,https://polygonscan.com/address/0xEE66Bfe308c0DeCe0F25c46B254df50cea743674,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2021-06-21,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,93383,5000,10579-230003807-230008806-VCS-VCU-279-VER-TR-1-535-01012015-31122015-0,,True,2021-10-19,0xE1D3baA26D94F53897eFBeb550D95cc2AB72D5F7,Other,TOUCAN-1.0-137-0x0646fe7c0679e2b9c5b9bd5984ca943cb06e35c346459f1350cf8bdd41f63ea6-322,,136669,2015,2021,120.0,,Retired,True,https://polygonscan.com/address/0xE1D3baA26D94F53897eFBeb550D95cc2AB72D5F7,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2021-06-21,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,93383,18164,10579-230008807-230026970-VCS-VCU-279-VER-TR-1-535-01012015-31122015-0,,True,2021-10-22,0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,Other,TOUCAN-1.0-137-0x9ec6a22641b5337ab5b48856487d42a245517a3827679bc3dc98dcb27e2ac949-434,,148965,2015,2021,123.0,,Retired,True,https://polygonscan.com/address/0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2020-10-14,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,93383,30000,8841-48505192-48535191-VCS-VCU-279-VER-TR-1-535-01012015-31122015-0,,True,2021-10-19,0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,Other,TOUCAN-1.0-137-0x96125c6c408204c47ca63ad58be166fc111b3ddfeb04a32b46060757a00e2a18-343,,132961,2015,2020,370.0,,Retired,True,https://polygonscan.com/address/0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2020-10-14,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,93383,480,8841-48535192-48535671-VCS-VCU-279-VER-TR-1-535-01012015-31122015-0,,True,2021-10-20,0xEdF89984C7a9B25d05409ba32ca6e284B029384c,Other,TOUCAN-1.0-137-0xf5b24df7d95c055a0eeef90a22a4cc72326661e60a7935222d3d6b4a1340e16c-340,,149024,2015,2020,371.0,,Retired,True,https://polygonscan.com/address/0xEdF89984C7a9B25d05409ba32ca6e284B029384c,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2020-10-14,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,93383,2069,8841-48535672-48537740-VCS-VCU-279-VER-TR-1-535-01012015-31122015-0,,True,2021-10-22,0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,Other,TOUCAN-1.0-137-0x6cbc60f37340e5288411ad460273b76a480da1915f485c1848f66f932de2d5f1-433,,149066,2015,2020,373.0,,Retired,True,https://polygonscan.com/address/0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2020-10-14,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,69165,27569,8842-48567832-48595400-VCS-VCU-279-VER-TR-1-535-01012014-31122014-0,,True,2021-10-13,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0xa64d4420c25d71cc6249e9929f5896c20c43c635c7b1d676ff701268253a6ebd-23,,132824,2014,2020,364.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2020-10-14,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,69165,27659,8842-48537833-48565491-VCS-VCU-279-VER-TR-1-535-01012014-31122014-0,,True,2021-10-13,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0xcf77f279a8ec085334549ef7b6147c40e3a5385fc29b7f1e3077d50a9c1e998d-22,,132827,2014,2020,364.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2020-10-14,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,69165,90,8842-48537743-48537832-VCS-VCU-279-VER-TR-1-535-01012014-31122014-0,,True,2021-10-13,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0xc3bdfdda7a592e249c93440ff4a81f7737400b3172abc92adff797c1fa0fefc9-20,,132828,2014,2020,364.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2020-10-14,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,535,78 MW AKOCAK Hydroelectric Power Plant,Middle East,Turkey,Energy industries (renewable/non-renewable sources),ACM0002,69165,2340,8842-48565492-48567831-VCS-VCU-279-VER-TR-1-535-01012014-31122014-0,,True,2021-10-13,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0x86ae2923bfa830b401d8e5f6250ec869763530d6a048cd06bbb81c73371d3108-9,,133373,2014,2020,364.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,TUR,0.9972602739726028,False,HYDRO,HYDRO
2021-10-20,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,1718,Inner Mongolia Keyihe IFM (conversion of logged to protected forest) Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,112863,1,11499-336829626-336829626-VCS-VCU-323-VER-CN-14-1718-01012013-31122013-0,,True,2022-02-21,0x4f7f570f1d6853bf75915c83c2d6d6c3cf6922e4,Other,TOUCAN-1.0-137-0x00279680264f257139fda2d65e6d59087e07b066296a6144bb048aef91fa9ea9-1082,,149192,2013,2021,124.0,,Retired,True,https://polygonscan.com/address/0x4f7f570f1d6853bf75915c83c2d6d6c3cf6922e4,False,CHN,0.9972602739726028,False,IFM,IFM
2021-10-20,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,1718,Inner Mongolia Keyihe IFM (conversion of logged to protected forest) Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,112863,17855,11499-336859451-336877305-VCS-VCU-323-VER-CN-14-1718-01012013-31122013-0,,True,2021-11-26,0xFea7485ec830d655ae7C6dC79DEc03e25539E14b,Other,TOUCAN-1.0-137-0x17a4ec90bebe7896ac01b5d86a36a27a05f818e7adc75f2193a3f861b4a9bb13-750,,152316,2013,2021,37.0,,Retired,True,https://polygonscan.com/address/0xFea7485ec830d655ae7C6dC79DEc03e25539E14b,False,CHN,0.9972602739726028,False,IFM,IFM
2021-10-20,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,1718,Inner Mongolia Keyihe IFM (conversion of logged to protected forest) Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,112863,6500,11499-336836126-336842625-VCS-VCU-323-VER-CN-14-1718-01012013-31122013-0,,True,2022-04-21,0x4f7f570f1d6853bf75915c83c2d6d6c3cf6922e4,Other,TOUCAN-1.0-137-0xd6123bbe9307961f3ab2b7999df14e87ba77a3138f9d77a616308c3f1a6195b0-1166,,161758,2013,2021,183.0,,Retired,True,https://polygonscan.com/address/0x4f7f570f1d6853bf75915c83c2d6d6c3cf6922e4,False,CHN,0.9972602739726028,False,IFM,IFM
2021-10-20,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,1718,Inner Mongolia Keyihe IFM (conversion of logged to protected forest) Project,Asia,China,Agriculture Forestry and Other Land Use,VM0010,112863,6499,11499-336829627-336836125-VCS-VCU-323-VER-CN-14-1718-01012013-31122013-0,,True,2022-02-26,0x4f7f570f1d6853bf75915c83c2d6d6c3cf6922e4,Other,TOUCAN-1.0-137-0x592e654e17f3cf9e9e24834d1e3ff04239d37e19a1605e571242fe8511a0b819-1096,,161828,2013,2021,129.0,,Retired,True,https://polygonscan.com/address/0x4f7f570f1d6853bf75915c83c2d6d6c3cf6922e4,False,CHN,0.9972602739726028,False,IFM,IFM
2021-10-20,,VCU,2016-01-01,2016-07-17,2016-01-01,2016-07-17,12,Chuanwei Group 24 MW Waste Gas based Captive Power Plant,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,104141,50000,11508-337080649-337130648-VCS-VCU-259-VER-CN-1-12-01012016-17072016-0,,True,2021-11-05,0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,Other,TOUCAN-1.0-137-0x3bcf344a5d2e2afa65152363d3ef7ecc1ec2b2d8d4a2d62512f8bae61e68a52d-599,,149201,2016,2021,16.0,,Retired,True,https://polygonscan.com/address/0xd85cF713C480a6dFac34121Ee362A5e0Ef74001F,False,CHN,0.5424657534246575,False,LFG,EE
2021-08-10,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,12,Chuanwei Group 24 MW Waste Gas based Captive Power Plant,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,192630,40000,11000-265285048-265325047-VCS-VCU-259-VER-CN-1-12-01012015-31122015-0,,True,2021-10-20,0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,Other,TOUCAN-1.0-137-0x98170f4d8c97d0dc2a1007529101a641c15005fa55fb6bfb35ca5f75a7feca8e-364,,145134,2015,2021,71.0,,Retired,True,https://polygonscan.com/address/0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,False,CHN,0.9972602739726028,False,LFG,EE
2021-08-10,,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,12,Chuanwei Group 24 MW Waste Gas based Captive Power Plant,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,192630,47537,11000-265325048-265372584-VCS-VCU-259-VER-CN-1-12-01012015-31122015-0,,True,2021-10-19,0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,Other,TOUCAN-1.0-137-0x3531822435c2ae36bf0f90546f7ad0d011b6671ad8cc33b5ee077d3bd5c5dbee-316,,147859,2015,2021,70.0,,Retired,True,https://polygonscan.com/address/0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,False,CHN,0.9972602739726028,False,LFG,EE
2021-06-28,,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,12,Chuanwei Group 24 MW Waste Gas based Captive Power Plant,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,188503,27765,10663-237801428-237829192-VCS-VCU-259-VER-CN-1-12-01012014-31122014-0,,True,2021-10-13,0xAf529400FF068AFbdc907c699B9184a4381481B0,Other,TOUCAN-1.0-137-0x43cfb45722cb43f4bf13f2c470e55971a663625f4018484f6c302617ab30859a-32,,139643,2014,2021,107.0,,Retired,True,https://polygonscan.com/address/0xAf529400FF068AFbdc907c699B9184a4381481B0,False,CHN,0.9972602739726028,False,LFG,EE
2021-06-09,,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,12,Chuanwei Group 24 MW Waste Gas based Captive Power Plant,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,198338,100000,10511-223758576-223858575-VCS-VCU-259-VER-CN-1-12-01012012-31122012-0,,True,2021-10-19,0x6D4b1d2e2986Cee0c2cB82cd17ad5b3289f6FBE8,Other,TOUCAN-1.0-137-0xcfb8688ad1c4e3c0e49e2a47c47f327600adc7fb7c682604656fa1c6c164ddb0-334,,133356,2012,2021,132.0,,Retired,True,https://polygonscan.com/address/0x6D4b1d2e2986Cee0c2cB82cd17ad5b3289f6FBE8,False,CHN,1.0,False,LFG,EE
2021-06-01,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,12,Chuanwei Group 24 MW Waste Gas based Captive Power Plant,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,192056,12056,10458-219024437-219036492-VCS-VCU-259-VER-CN-1-12-01012013-31122013-0,,True,2021-10-19,0x6D4b1d2e2986Cee0c2cB82cd17ad5b3289f6FBE8,Other,TOUCAN-1.0-137-0xfe9aa03b3bdc253eb392929a529dab3d5fe37fcac5d6580eb7556c49b81c2e3b-338,,133168,2013,2021,140.0,,Retired,True,https://polygonscan.com/address/0x6D4b1d2e2986Cee0c2cB82cd17ad5b3289f6FBE8,False,CHN,0.9972602739726028,False,LFG,EE
2021-06-01,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,12,Chuanwei Group 24 MW Waste Gas based Captive Power Plant,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,192056,100000,10458-219061793-219161792-VCS-VCU-259-VER-CN-1-12-01012013-31122013-0,,True,2021-10-19,0x6D4b1d2e2986Cee0c2cB82cd17ad5b3289f6FBE8,Other,TOUCAN-1.0-137-0xfaf13d86f2a47627f48a60caf2817ca6ed0d605f18b820f1702fe155a3ad067c-335,,133368,2013,2021,140.0,,Retired,True,https://polygonscan.com/address/0x6D4b1d2e2986Cee0c2cB82cd17ad5b3289f6FBE8,False,CHN,0.9972602739726028,False,LFG,EE
2021-06-01,,VCU,2013-01-01,2013-12-31,2013-01-01,2013-12-31,12,Chuanwei Group 24 MW Waste Gas based Captive Power Plant,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,192056,15000,10458-219161793-219176792-VCS-VCU-259-VER-CN-1-12-01012013-31122013-0,,True,2021-10-19,0x6D4b1d2e2986Cee0c2cB82cd17ad5b3289f6FBE8,Other,TOUCAN-1.0-137-0x3540fa3eaf62d724b4b18434843b23a2f6f185ae4eb96aea4d5f307855b11066-337,,133513,2013,2021,140.0,,Retired,True,https://polygonscan.com/address/0x6D4b1d2e2986Cee0c2cB82cd17ad5b3289f6FBE8,False,CHN,0.9972602739726028,False,LFG,EE
2021-10-20,,VCU,2015-12-26,2016-12-25,2015-12-26,2016-12-25,414,Hebei Haixing 49.5MW Wind Farm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,126715,1000,11509-337264105-337265104-VCS-VCU-279-VER-CN-1-414-26122015-25122016-0,,True,2021-11-19,0x1400FFBb8A77Cd61AC0E45b8DFC05a367E9B0b6d,Other,TOUCAN-1.0-137-0x8567c225d0ed96aafe7766ce1b90f075bf28d691fff6f9eb6b5ac41cce01d967-703,,152017,2015,2021,30.0,,Retired,True,https://polygonscan.com/address/0x1400FFBb8A77Cd61AC0E45b8DFC05a367E9B0b6d,False,CHN,1.0,False,WIND,RE
2021-08-26,,VCU,2014-12-26,2015-12-25,2014-12-26,2015-12-25,414,Hebei Haixing 49.5MW Wind Farm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,127560,20000,11139-283936841-283956840-VCS-VCU-279-VER-CN-1-414-26122014-25122015-0,,True,2021-10-21,0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,Other,TOUCAN-1.0-137-0xd38e1324aae0d98a1133c0d521cd7a3966167c7640c7171f191beea83621c2ff-394,,142660,2014,2021,56.0,,Retired,True,https://polygonscan.com/address/0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,False,CHN,0.9972602739726028,False,WIND,RE
2021-08-26,,VCU,2014-12-26,2015-12-25,2014-12-26,2015-12-25,414,Hebei Haixing 49.5MW Wind Farm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,127560,22000,11139-283956841-283978840-VCS-VCU-279-VER-CN-1-414-26122014-25122015-0,,True,2021-10-21,0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,Other,TOUCAN-1.0-137-0xff769f996063a45f76a33172fb6f4b2c2be784cb1fb8b958df87423de917999d-397,,144234,2014,2021,56.0,,Retired,True,https://polygonscan.com/address/0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,False,CHN,0.9972602739726028,False,WIND,RE
2021-08-10,,VCU,2013-01-01,2013-12-25,2013-01-01,2013-12-25,414,Hebei Haixing 49.5MW Wind Farm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,110189,2000,10999-265083766-265085765-VCS-VCU-279-VER-CN-1-414-01012013-25122013-0,,True,2021-10-22,0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,Other,TOUCAN-1.0-137-0xe7212806f3c179c717d5a0a2e3c7fa211681ed7ab1abb2df8de9207963a8505e-420,,140029,2013,2021,73.0,,Retired,True,https://polygonscan.com/address/0xE8d7763b7C6F969cF1b2eE8a88281bB172Aa91Ff,False,CHN,0.9808219178082191,False,WIND,RE
2021-08-10,,VCU,2013-01-01,2013-12-25,2013-01-01,2013-12-25,414,Hebei Haixing 49.5MW Wind Farm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,110189,23074,10999-265085766-265108839-VCS-VCU-279-VER-CN-1-414-01012013-25122013-0,,True,2021-11-20,0x5298ee22D6B4EC1A8C62944BA63a8A197ee726e2,Other,TOUCAN-1.0-137-0xc2f06b94284501ca98fb76fa6e99028a536d3ad92a8e241dddcab175fd149899-718,,140263,2013,2021,102.0,,Retired,True,https://polygonscan.com/address/0x5298ee22D6B4EC1A8C62944BA63a8A197ee726e2,False,CHN,0.9808219178082191,False,WIND,RE
2021-08-10,,VCU,2013-01-01,2013-12-25,2013-01-01,2013-12-25,414,Hebei Haixing 49.5MW Wind Farm Project,Asia,China,Energy industries (renewable/non-renewable sources),ACM0002,110189,4189,10999-265108840-265113028-VCS-VCU-279-VER-CN-1-414-01012013-25122013-0,,True,2021-11-20,0x5298ee22D6B4EC1A8C62944BA63a8A197ee726e2,Other,TOUCAN-1.0-137-0xc2f06b94284501ca98fb76fa6e99028a536d3ad92a8e241dddcab175fd149899-718,,140281,2013,2021,102.0,,Retired,True,https://polygonscan.com/address/0x5298ee22D6B4EC1A8C62944BA63a8A197ee726e2,False,CHN,0.9808219178082191,False,WIND,RE
